,12,12,12,34,34,34,567,567,567,bottom,bottom,bottom,all,all,all,upper,upper,upper,lower,lower,lower,middle,middle,middle
250403,,,,,,,,,,5.988835030095248,0.1675906890436273,282.0217801942796,16.395509705519505,0.2626112245840139,690.2148112210452,2.4709171763406097,103.08583866151407,0.0574372037762855,2.0178812517938587,130.2239969693316,0.0540545576846024,5.683395113925116,194.2882990355776,0.1251835407415568
250404,,,,,,,,,,5.670621583523601,0.1560772193341572,270.3111444818634,16.286689518542804,0.2888138648905906,652.7424194403851,2.191349193482431,100.38072167806156,0.2256472085318898,2.166743097089018,121.87001805215392,0.0971882771862569,5.813976425278999,186.24570376643385,0.2392450130989352
250405,,,,,,,,,,5.9799947102478495,0.1019373704127103,294.83363670850105,16.517435165736156,0.2310647831820751,719.6052571189209,2.5655180415920187,96.73696273013614,0.1255756586994701,1.7581432663510874,127.47869046207089,0.5490362343339048,5.956393657462304,197.5864120315144,0.0969492499882247
250406,,,,,,,,,,5.507770680559442,0.1312020176915694,303.48921215157736,16.597553099787213,0.3690659377724224,664.904228945357,2.363112433402823,95.3854909196044,0.0919571622113815,2.086090647523616,117.10820279506116,0.1099200788633136,6.222666290951868,176.1284314074807,0.2551141558323004
250407,,,,,,,,,,6.152497885853702,0.1316333168865873,272.2876170086219,16.88399891337017,0.3010911810851944,666.6132461759825,2.375511559065316,103.005813745464,0.0624197650784777,1.995981302163633,134.7405503664419,0.1351043293071552,5.676929387727237,177.75788591798224,0.1268447442535575
250408,,,,,,,,,,5.938038738772743,0.1503368722921808,314.8466766863664,16.6932120154853,0.3492048531772806,703.5170547064587,2.4448458557651858,96.69213905090268,0.0672168327039057,1.934630704340076,122.49644960601752,0.1038961971322164,5.808573763332211,200.401458113435,0.0730043027603939
250409,,,,,,,,,,6.02673506456612,0.2246914598302826,264.5071951823508,16.571929896392962,0.2560049391567774,618.2173874716765,2.3549541374790404,91.02689091707305,0.0550855022103493,2.00006259526251,120.06973332471335,0.2360111141076207,5.8699663447778985,164.23604525716695,0.0990357511006994
250410,,,,,,,,,,5.914377275427155,0.1732031214682655,292.26761069070915,16.594916758631317,0.2433355810045614,665.1179771581875,2.378671676656921,101.53828909461488,0.1065337880798679,2.048362888168197,124.29580318240532,0.1007606191808358,5.797447602695575,198.1038709133994,0.1246258123434126
250411,,,,,,,,,,6.13637201546158,0.1679843612753697,296.9012739973893,16.188179481483512,0.1924053503874758,658.9330868850539,2.3598514386134672,97.19407054571222,0.162957715315613,2.11797781855665,120.47488808159927,0.1277678872224093,5.6874018662536505,180.6109562956165,0.1038919181751737
250412,,,,,,,,,,5.712624578011895,0.1530295577299705,301.8129576847086,16.38586856941748,0.3705351259379609,674.7775263947019,2.4642911170595463,96.08762681473388,0.2062243207255585,1.964583695463928,123.16534861513402,0.2791232875955084,5.787742746344457,184.5208481532808,0.251483806843381
250413,,,,,,,,,,5.984224687421924,0.1182009383397774,317.6687336075695,16.223122659850894,0.2219637749045654,700.7439699242641,2.292660813492029,92.81621582229388,0.1486932263783291,2.013738574608954,121.99052577050786,0.0714314527015516,5.801707246058515,194.64845647631287,0.1382475360277683
250415,,,,,,,,,,5.801218874320319,0.1021582283215776,302.4443632229788,2396.829614987384,inf,724.7255911370245,2.3444956739768066,101.8643642400424,0.121091605044625,1.953595856711808,125.76615584896496,0.0970523482659984,5.512331794199102,199.4878280984126,0.1135338397415152
250416,,,,,,,,,,5.986298178169763,0.1304464882180941,292.2699901490773,16.416554350800137,0.2304009118955061,675.5123875933059,2.404857860552281,96.28132972009136,0.1359821445170337,2.0817154256302777,117.89979270211414,0.095795337605666,5.788549040206725,204.2759895270548,0.1888024401062625
250417,,,,,,,,,,5.788972572917477,0.1059846539102689,328.63997763565453,16.42656240706579,0.1922170384199117,678.118554117808,2.4976663401825747,95.85507790677156,0.1610511879783726,2.007910134186272,119.01140610481517,0.1294534513167027,5.793952189527936,176.43545406510995,0.1298715340883791
250418,,,,,,,,,,5.9019738833716175,0.1640698021650042,275.4364880377766,16.38448677960605,0.263854982849844,653.9450814778418,2.312054908715807,99.4805087333546,0.0942330647774387,2.020187902238849,117.32500669604276,0.1444497923611155,5.720194106223658,196.60685407801088,0.0889985100516485
250419,,,,,,,,,,5.822300614658384,0.12518883769459035,272.9118904059411,16.66445579766924,0.3026997314863356,701.7928381159048,2.47464008213016,94.30456398319339,0.08073219737077598,2.1086716038686597,126.4051838834738,0.08646596850093334,5.798372065492183,190.23663870612407,0.1523452557226125
